기준_년분기_코드,상권_구분_코드,상권_코드,상권_코드_명,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,상권_변화_지표
20224,A,3110314,종암경찰서,1052,102,120,198,139,150,343,758909,124650,105339,113672,122853,117617,174777,160634,143080,100972,115459,150068,88696,107736,107282,109701,108434,108692,111196,105866,5300600064,210683,3297506359,2003093705,540074278,604079258,591320434,685236388,876796001,1150811137,852282568,185247374,111797335,965438047,595456030,2443163539,999497739,2863829820,1972679586,25556470,457123654,773537967,1500007891,1392062942,688220482,HL
20224,A,3110315,종암아이파크2차,3110,255,402,549,450,529,925,1630055,288078,281247,191327,234579,253859,380964,461434,332628,176029,177426,262049,220491,233748,231363,232366,229749,231806,234424,236599,1157348280,64337,824896428,332451852,127895550,157425104,167657296,186240957,185677521,215088410,117363442,121933124,26889610,240666487,131641901,365279440,270937718,641529563,462151440,18464887,231346501,239017630,248153300,261496251,105202434,HL
20224,A,3110316,숭곡초등학교,4741,447,433,575,698,775,1813,2989901,640968,298232,381684,463873,471016,734131,664837,602061,397705,410771,553720,360808,426430,421032,422837,419571,423163,434622,442243,2345368317,146488,1551005055,794363262,265504431,353395672,341785209,261836285,328483458,448841989,345521273,12284037,169446504,626237364,342136509,859028096,336235807,1086032537,946701981,7478382,192396241,379660113,643363218,481417078,328419488,HL
20224,A,3110317,종암중학교,2192,128,289,747,258,234,536,780069,125107,314549,87759,71888,68155,112610,195215,174647,101281,92998,120835,95094,112444,116564,114751,114428,110221,103865,107797,2202219045,153185,1573923377,628295668,288666233,351075126,326991472,306109573,301080973,323353250,304942418,75594045,117397350,820572439,361579367,617378313,209697531,1123139189,825631654,11166207,348669857,378368916,403407352,522463579,284694932,LH
20224,A,3110318,KT월곡지사,1456,152,148,206,243,208,499,1200305,238549,190492,172753,193509,168745,236258,250491,236801,167291,177421,226319,141982,173473,173850,173937,173150,168055,168854,168988,630854899,12245,384845152,246009747,66176980,70100244,89271615,75943269,83353044,141534722,104475025,1950836,9168568,199326787,94754146,289922997,35731565,340269040,200754493,61791,28680938,95784939,129385018,174298600,112812246,LH
20224,A,3110319,종암동주민센터,2991,221,242,335,326,479,1388,1169653,217999,156235,152019,186122,176142,281133,276665,229836,139693,150689,219537,153233,166049,162615,162013,160768,160630,175057,182520,2431528155,128298,1596841433,834686722,261735324,309775585,317378497,315944618,392007409,510749734,323936988,19350905,168274097,503072340,382950928,1058041813,299838072,1215910293,1075309777,7594150,213154495,345086311,629857194,604969842,490558077,HH
20224,A,3110320,KB국민은행 종암동지점,925,119,123,153,116,169,245,193077,34041,39545,22380,26254,28704,42153,45041,42785,26761,25455,31264,21770,28064,28147,27828,27876,27737,26259,27168,462830514,22304,322540640,140289874,65747849,73400898,50244590,70540054,62607249,88394493,51895381,4325841,54359601,163216848,44994853,155269406,40663965,274171658,181873303,606624,40592915,64500032,73175282,120233557,156936550,HH
20224,A,3110322,장위1동주민센터,2307,286,310,340,327,409,635,753066,117012,103279,112523,112654,125317,182283,267186,161543,63498,61318,95199,104324,107600,104799,105048,104377,103049,111760,116434,264022371,9405,194059226,69963145,35565831,36132006,42192685,43681284,36487420,52388470,17574675,7341133,10964092,94803178,21811495,97170591,31931882,121893267,90828240,508653,15916990,43384789,53171224,67752922,31986933,HL
20224,A,3110323,상월곡역 1번,2012,156,316,366,244,331,599,1548969,233069,374398,213274,192705,212404,323122,426898,315916,175797,171581,253463,205313,222852,221023,221919,219813,215897,221357,226108,1800122301,82243,1283653538,516468763,217626503,243840771,267312850,279230622,275642792,318005600,198463163,136595317,31984827,248122641,172562472,755521525,455335519,915672495,830162618,40846964,467891237,339526019,381172822,375092085,141305987,LL
20224,A,3110325,장곡초등학교,3172,340,377,418,412,554,1071,1049655,179399,116867,149488,174744,157921,271237,278923,213239,114012,118552,176554,148374,150719,149184,148492,146991,147368,151406,155496,1353175777,54922,831163401,522012376,153801748,171015509,175923281,156875409,173547454,284665035,237347341,83778547,24984219,271251598,147725462,545537927,279898024,744634916,514105018,10361951,153971302,258742675,349456285,327571140,158636581,LL
20224,A,3110327,상월곡역 2번,3612,338,425,453,506,639,1251,975497,140022,132738,131856,138397,159460,273022,203425,191438,130037,131997,186610,131989,141252,141513,139064,142583,138881,133086,139117,870584090,25059,596827572,273756518,96762949,118943804,128807841,116407169,135905809,193671949,80084569,6379662,4784629,227069832,105171862,403176827,124001278,490074516,299937495,1827139,31453018,83621686,156566430,251908334,264635406,HH
20224,A,3110328,상월곡역 3번,1950,153,200,272,306,302,717,1056971,145048,175893,153667,152346,153363,276656,268283,225842,129148,124973,174444,134282,149102,149704,148877,153550,148861,148806,158074,360502629,18465,263639309,96863320,41998109,40739502,46229592,63398304,71273802,44238455,52624865,0,24806235,127808863,48674997,118853664,40358870,161252546,163397183,2574471,44513379,65923712,85743381,88247132,37647655,HH
20224,A,3110329,우리은행체육관,2675,251,303,329,373,438,981,559422,72907,77682,74812,85974,87131,160917,179579,117101,56775,53285,75515,77168,80953,78831,79645,78872,79629,79514,81979,374955074,12030,282466450,92488624,55360475,47104411,64223081,65715378,50063105,56277677,36210947,19604513,3154904,85851277,80402872,136056060,49885448,179829563,118038545,997117,35647305,59055476,91555323,63990946,46621943,LL
20224,A,3110330,돌곶이역 1번,2045,196,234,271,280,361,703,862329,104564,121263,137400,129085,137391,232626,223776,182250,103403,102080,140611,110210,124359,121215,122422,122065,122059,121558,128651,1125418372,18492,943500904,181917468,171707437,159966458,225345046,223276366,163205597,144557666,37359802,9848997,14170351,218004616,113709483,608587984,161096941,503938885,209144246,105395,30597130,111130370,193503012,206555163,171192061,LL
20224,A,3110331,돌곶이역 8번,3234,272,405,523,477,534,1023,1185952,142191,224546,172295,173666,185894,287361,313503,248768,140805,137012,191326,154538,171437,169482,168966,169853,168788,168456,168973,1806691252,86096,1200111382,606579870,204967535,234066693,243495599,242168560,275412995,326757414,279822456,41430284,64817492,594155219,264418060,631496466,210373731,913760406,732897448,11118631,216439944,313501907,332884724,426727293,345985353,LL
20224,A,3110332,돌곶이역 3번,743,63,71,95,121,140,253,285322,24903,56208,47210,41275,45535,70191,73051,64264,36519,34800,42501,34185,41407,41315,41743,42178,41985,38256,38439,560010109,8197,357212638,202797471,78252477,60914509,52879435,73872313,91293904,106008005,96789466,49066269,10784571,78769335,50530433,277670443,93189058,348957391,151445520,0,32622352,79071346,138477995,113673330,136557886,HH
20224,A,3110333,돌곶이역 5번,1229,111,144,184,190,190,410,663599,94281,93926,86981,95829,107849,184732,169896,137862,81934,81102,111564,81241,95290,93939,94244,93919,94490,95070,96649,2091634974,74283,1308081585,783553389,241537812,232580073,282599153,255017916,296346631,389656574,393896815,60261891,56832336,349699105,270744637,948558836,405538169,1182545466,824153022,11776118,259944392,329077157,502000625,508758404,395141790,HH
20224,A,3110334,석관중앙교회,3034,247,350,395,387,542,1113,2253142,394336,298177,310071,343643,322878,584037,761048,453018,217645,211063,311962,298406,321962,312349,317980,314846,310857,330093,345057,559800920,12958,370993941,188806979,52446221,120806802,57103282,66970393,73667243,118996917,69810062,29957797,1939851,148384837,43026180,192468232,144024023,421739906,123238104,2863369,37518621,56761334,95586549,196969345,155278793,HL
20224,A,3110335,석계역 7번,4330,330,442,696,653,755,1454,1265034,152803,231309,174120,180452,207358,318993,333971,252219,135078,143351,225718,174697,179496,176953,177418,176313,178561,188328,187965,10502141383,228399,6503525648,3998615735,877464484,1150761397,1298528399,1407517193,1769254175,2393502810,1605112925,575729235,69248800,876418557,1054738999,4908254451,3017751341,6777275022,3137590857,29427480,1618648699,2137237871,2149767829,2330159247,1649624750,HL
20224,A,3110336,석관고등학교,2293,179,264,320,305,428,797,376624,70232,46932,47007,50361,63500,98592,110560,78707,41554,38701,56800,50300,54389,53397,53284,53604,53200,52872,55878,320835369,14492,218704534,102130835,35841916,43672435,53010215,43241219,42938749,53598811,48532024,5605816,42556842,103274901,47082280,104166318,18149212,231610391,76250871,727252,13175769,29246273,87743456,102523467,74445045,HL
20224,A,3110337,아카데미하우스,2659,346,305,315,393,432,868,462128,88653,46546,54028,68450,75228,129222,124212,95021,56161,53581,72312,60843,65196,63620,64306,63219,63968,70083,71736,2231704932,77200,1280116322,951588610,282560280,281144284,261168849,190415495,264827414,503600462,447988148,121529069,120175500,800532549,537522925,589936026,62008863,1046902349,1010058655,3514162,137017342,287722937,407990826,688551108,532164631,LL
20224,A,3110339,국립4.19민주묘지,15,0,1,0,2,2,10,23552,3938,3288,2841,3177,3527,6783,8586,4632,2067,1879,3000,3391,3405,3331,3348,3292,3262,3445,3471,1054967354,24047,647483880,407483474,154597161,143948328,74802442,130524869,143611080,227027630,180455844,11435744,8543594,409778801,218173360,367894746,39141109,532036105,375436717,235051,32288860,122822245,184401737,269005704,298719223,HH
20224,A,3110340,인수중학교,1661,165,196,222,214,299,565,362136,79717,38376,42620,50723,55392,95307,104226,77844,41389,37950,53462,47266,51560,51086,51317,50924,50891,52285,54075,48828349,1319,34634004,14194345,8538437,4574340,3755722,9430482,8335023,7129421,7064924,9629928,0,2530275,2063910,17220752,17383484,30055359,17790648,759092,5585686,7195637,13423601,14408049,6473942,LL
20224,A,3110341,북한산우이역 2번,2263,223,247,259,284,397,853,227552,24537,34397,30114,30447,36858,71199,62712,48642,30314,26772,32213,26900,30516,29535,29068,29841,31125,38969,38498,2173197538,55948,1072554663,1100642875,180839313,214620870,203188588,234212981,239692911,603617048,497025827,7867472,98556973,640325984,543492176,800124305,82830628,1163630449,739101598,2011519,105689503,239721243,341297614,562561200,651450963,LH
20224,A,3110342,국립재활원,2743,294,340,360,384,461,904,991318,146043,108604,144423,149909,160596,281743,308791,207855,96669,93960,145592,138449,141349,138398,138225,136158,136376,145896,154916,104852382,4412,88440510,16411872,22949752,18091123,18919552,10433741,18046342,15247592,1164280,0,492580,36338975,13120541,27472533,27427753,71548188,30281544,0,3967497,12025191,23150370,34822166,27864507,LL
20224,A,3110343,무너미어린이공원,4511,596,536,561,700,761,1357,896016,167658,102353,118972,128219,143581,235231,257571,187050,95243,92840,141041,122271,127954,125765,124467,124131,123184,131283,139233,5559726,280,4530658,1029068,342456,1396431,264337,1188235,1339199,1029068,0,0,13699,2465479,1563186,1427772,89590,3647207,1291204,0,379673,484118,1643471,1598244,832905,LL
20224,A,3110344,화계중학교,1201,122,121,160,185,181,432,339280,79770,44214,34040,43953,45070,92234,84497,83712,51992,39672,42255,37153,50030,51825,50633,50578,49370,41618,45226,125792132,2074,74658946,51133186,19884220,11574601,16971802,17970267,8258056,16960769,34172417,0,0,36901736,25000163,56199702,7690531,61677196,43128330,0,1331359,13660906,19207836,25509237,45096190,LL
20224,A,3110345,솔밭공원역 2번,2834,332,296,331,431,473,971,700394,101413,85640,94570,102310,110842,205619,197423,150497,76409,77553,105352,93158,98865,98009,98241,98518,96578,102481,107699,1300834984,50668,828349718,472485266,147430190,164770586,145983579,205265231,164900132,262834168,209651098,95431857,49163402,305781256,160344236,496799645,193314588,770787505,460992558,6131540,112662179,177185480,260014115,340043020,335798211,LH
20224,A,3110346,4.19민주묘지역 2번,1247,135,121,134,190,190,477,739221,109761,151956,86583,93695,100223,197004,170095,147472,97080,98531,133282,92762,106647,107357,107474,106268,101550,103261,106663,2181745782,109740,1282508161,899237621,232900935,289635753,286616166,184255362,289099945,484527239,414710382,67039713,94292839,500090296,439301323,829262101,251759510,1123491926,920169175,22399633,276474130,324758970,419398996,569494227,431135147,LL
20224,A,3110348,강북문화예술회관,4200,414,414,546,607,638,1581,2179082,354690,252110,251465,317654,341094,662071,694290,462375,210956,206917,311348,293199,312291,306245,307949,305468,302198,317103,327830,574667949,24848,411943709,162724240,86063730,97823511,99953050,58880861,69222557,94456756,68267484,42015922,19699436,124678836,135187971,154940372,98145412,246550722,178361872,1368528,34589188,74482765,91911061,146328085,76232965,LL
20224,A,3110349,화계역 2번,1028,112,104,143,161,173,335,638344,82143,89818,77036,87596,103825,197925,197513,152012,70032,64708,78019,76059,90274,88861,90056,89081,88169,91904,100000,44248423,1329,28009196,16239227,4826801,4178305,7824613,4128859,7050618,8084842,8154385,5046703,0,0,1617541,13903730,23680449,32283704,10100061,0,4319546,7130811,10614356,11086376,9232677,LL
20224,A,3110350,가오리역 2번,2933,348,305,393,448,475,964,533670,90625,59574,64108,77396,86188,155778,146179,107645,56220,57964,87512,78152,75876,76060,76325,75831,75700,76653,77224,892138824,27943,636964224,255174600,92139480,104127461,127425392,110821320,202450571,146651038,108523562,72597,7618734,228168533,168847552,385891183,101540225,370210518,252065527,2529604,53089463,77853594,146896517,185105401,156801461,LH
20224,A,3110351,수유북부시장옆,3235,303,425,411,406,565,1125,643498,99321,79401,76020,87762,104386,196608,193059,140162,71158,64812,90418,83887,93301,92151,92123,92431,90924,89686,92881,272488777,8887,182211476,90277301,36892149,23704592,38761755,37824100,45028880,49620473,40656828,7979730,3330234,19351428,21719205,156959012,63149168,155229194,103528504,142950,36098980,40698527,72616284,56417574,52783381,LL
20224,A,3110352,수유1동주민센터,5051,550,562,608,791,804,1736,1657522,223519,208651,208443,231073,286195,499638,503482,336261,166569,164673,254711,231826,237881,231905,231750,231576,232165,241284,250960,449609532,10809,289588699,160020833,43903410,55129720,54625485,61742501,74187583,89976740,70044093,19774832,5461130,88758538,52248042,182104475,101262515,241678517,142832791,415299,27612130,48565100,66942061,137487901,103488821,LL
20224,A,3110353,수유동우체국,2158,181,219,310,308,359,781,775216,95153,107896,95085,119738,121799,235546,191482,146741,90276,93057,144972,108687,109862,107375,107399,108406,108536,113864,119774,1274451295,31434,738694531,535756764,154302307,129197245,155714890,143489650,155990439,283952566,251804198,25479075,47631798,338551790,217201876,510047425,135539331,707956080,422486335,2686224,62885020,210965662,243176605,306575037,304153869,LH
20224,A,3110354,삼각산119안전센터,221,46,22,14,57,36,46,85418,14195,8147,8830,13571,13541,27134,16143,15999,11704,13052,18074,10446,12036,11953,12097,12177,12124,12568,12463,426707672,25718,259281974,167425698,24689317,59809858,48466947,53318897,72996955,87631508,79794190,11067759,14392339,70505830,64415809,197478009,68847926,253771860,163937550,6238224,47206637,64695190,126281369,112646628,60641362,LL
20224,A,3110355,삼양사거리역 2번,3439,242,391,399,420,641,1346,1360405,192779,149965,158048,202485,222866,434260,369625,278036,152764,154074,224334,181570,196271,191125,191973,188325,191121,198879,202709,190843181,11643,132329234,58513947,17643582,27141807,28849958,30308333,28385554,30855809,27658138,11632789,4916888,54891216,20646443,76132264,22623581,107924425,60171679,1189998,21750198,24527777,40818773,50771398,29037959,HL
20224,A,3110356,덕수교,3110,275,423,390,454,521,1047,1034657,152550,189367,118751,147492,148144,278351,332633,213416,104305,97610,144002,142691,149939,147668,146970,145100,142493,146772,155715,572689487,14669,353329286,219360201,60100506,61774510,59651757,61163186,110639327,125946802,93413399,49760556,18455545,58245676,52436845,234387909,159402956,344288675,181830841,1170336,56924867,71366885,105462362,157969970,133225096,LL
20224,A,3110357,가오리역 1번,1747,155,190,203,258,306,635,1027502,150116,115044,122766,153049,168961,317565,212024,186572,125601,139031,217608,146668,146871,144386,144407,143200,144680,150352,153608,406094469,34492,293132861,112961608,63433869,52973267,60115771,49202816,67407138,68896858,44064750,1016214,37532421,131253823,61484308,147344885,27462818,221193246,149746342,1448338,46424453,59207352,84838646,98380882,80639916,LL
20224,A,3110358,인수동 우편취급국,3656,288,364,602,587,583,1232,957049,94984,179936,129398,136701,149492,266539,280107,200777,107974,102562,141111,124517,136433,134238,134795,135387,136931,138143,141122,238134232,9803,164570284,73563948,18742375,37872790,31973266,32230454,43751399,44056900,29507048,8985382,2767533,40797639,22391785,97111939,66079954,143170342,88394317,579610,45632286,55056497,30110218,64205468,35980579,LL
20224,A,3110359,수유시장옆,6671,584,679,1108,1022,1064,2214,1017850,99222,197891,151227,153874,162742,252892,329794,209343,96314,91672,146479,144246,142793,139468,139984,140051,141825,153142,160587,904482535,16551,639760658,264721877,116667601,104314510,107594556,121932228,189251763,203626856,61095021,9271338,1367779,254603006,108036980,379603022,151600410,590928660,242599528,3397395,55650720,119370028,225481834,276549523,153078691,LL
20224,A,3110360,수유초등학교,3937,376,413,636,594,608,1310,1188780,145485,193701,158091,163499,201891,326114,318998,248074,138131,139129,191546,152902,168589,166431,165114,165250,165622,175123,182652,1420885385,53216,921706750,499178635,147135819,185751627,194057715,186568330,208193259,270503430,228675205,75446978,71979325,333154562,188435843,535148546,216720131,873933598,437879453,2479045,148719543,203960138,332045671,328461290,296147369,HL
20224,A,3110361,삼양사거리역 1번,2599,228,263,351,352,440,965,891397,124210,101069,106895,137287,152071,269865,224581,177949,104851,110743,157515,115757,128197,124498,124755,120570,123778,131891,137710,24850964,925,20578777,4272187,2034077,3245366,6308153,1888458,7102723,2398555,1873632,175055,0,2931644,2283964,14907605,4552696,15634056,5957583,0,3171046,3452365,4157892,4327529,6482806,LH
20224,A,3110362,우이천 계성교,5208,522,563,728,787,860,1748,884424,136520,111747,117514,131756,137563,249322,281301,187988,87015,82214,124686,121220,127057,124025,123903,123146,122007,129497,134789,680743703,29931,446238868,234504835,91521058,89969673,88502826,71377060,104868251,154026701,80478134,0,32158580,237827604,137236998,241226148,32294373,322264896,308411750,5260313,61023481,128300751,139733748,150980319,145378034,LL
20224,A,3110363,송천동주민센터,1137,30,71,84,144,207,601,264545,42448,26622,30390,40175,42862,82047,72145,54174,31110,29934,43279,33902,37745,36796,36755,36858,37178,38854,40358,118275755,7198,75719514,42556241,15546737,9861190,11001689,19207550,20102348,24632256,17923985,0,9294377,27764715,20615072,44797847,15803744,69264917,42380633,1829735,18488914,24789515,28852601,27544029,10140755,LL
20224,A,3110364,미아역 8번,4491,369,457,683,659,766,1557,1556977,170175,246318,192123,208319,286327,453715,367466,330387,199809,198686,267462,193166,223167,224140,221235,221494,222315,223072,221553,884856845,39401,598747424,286109421,88313782,97259168,143304197,140864064,129006213,147915895,138193526,101942631,16332942,126632194,120736075,279351178,239861825,483519224,269048903,4509527,116667617,176366569,206314755,166671544,82038116,HL
20224,A,3110365,미아역 5번,4908,438,508,707,779,830,1646,1820408,167633,259089,237780,261112,335918,558876,565769,376303,182451,174557,272627,248702,262929,253784,257313,255767,255895,264586,270135,1163289963,19114,887128801,276161162,207552623,218854793,108496723,205291916,146932746,165764603,110396559,28574455,5530322,175624238,297943715,427815421,227801812,511058288,281382439,5375676,134741980,152096939,214279816,180068965,105877351,LL
20224,A,3110366,광산사거리,2163,167,223,329,316,359,769,626987,81835,87371,79150,94515,108643,175474,175947,127029,68339,68791,100411,86468,89367,89542,88519,88285,88657,90311,92306,1116416160,37419,733178633,383237527,132704195,136800758,117848852,135220579,210604249,226944209,156293318,20784262,65344727,218725662,131698257,480906212,198957040,677405944,307596196,2116438,91425501,173729888,214096253,280116780,223517283,HL
20224,A,3110367,강북구청,1918,124,197,330,307,283,677,1514431,145340,314909,216043,221269,240905,375964,348104,286013,182807,191235,294339,211933,212154,210860,209800,209966,220066,230681,220903,2112666529,46971,1336135614,776530915,270916077,269696194,236574283,263378872,295570188,443803175,332727740,39822758,17399388,306023064,243885277,1099979224,405556818,1158430505,703633345,10138132,273455114,395009883,377931745,442564619,362964362,LL
20224,A,3110368,송천초등학교,4067,308,446,554,511,768,1480,2867682,535502,307460,315830,441863,472479,794549,797191,595871,315460,313532,461018,384610,412025,402474,404594,401087,401428,416044,430029,317755870,8172,220747099,97008771,44224066,40979468,47702278,46391019,41450268,66490548,30518223,20951429,8288219,69232887,34454226,144626848,40202261,160523261,144885487,2736116,24743435,25429448,45846854,85655346,120997545,HL
20224,A,3110369,성신여대운정그린캠퍼스,4494,326,499,715,628,706,1620,1340104,108798,342369,189942,188717,202959,307321,362338,277021,154995,155238,214051,176461,189622,190056,189912,188940,188615,194029,198928,2983861717,124234,2130944811,852916906,369123582,447276139,428666754,382639300,503239036,543607032,309309874,178258578,121847878,660707189,347943151,1066594394,608510527,1577136932,1078578620,20776832,383071860,450855299,577521605,672078467,551411492,LL
20224,A,3110370,도봉세무서,3153,235,350,434,468,522,1144,1335864,159854,146271,166722,196167,258446,408406,280367,254124,177070,185100,263280,175920,189613,195595,192393,192068,193169,188101,184927,980933836,19255,647889499,333044337,132057117,123149626,115097287,115093390,162492079,182119461,150924876,7337886,24822373,286734175,132319667,436669053,93050682,541767558,303950280,2575344,49072645,118475706,203973690,250139447,221481003,HL
20224,A,3110371,삼양입구사거리,1716,98,189,258,207,321,643,719362,90754,81489,80259,109256,126818,230786,179637,153651,87848,86553,119365,92309,103096,102661,102793,101827,102731,102614,103640,1719502683,49218,1017803161,701699522,172617738,185423041,210111671,218161247,231489464,405062852,296636670,12624358,56717592,371556862,290197968,772861302,215544601,988963434,596911995,2860923,94360593,261486656,302909296,471483068,452774895,LL
20224,A,3110372,강북중학교,2725,178,298,502,385,472,890,1640927,172640,288981,243908,250041,263263,422096,456798,344588,188732,185458,257002,208350,234979,230880,231343,230277,231229,239313,242907,969791594,34254,659523161,310268433,142924031,106148103,138240130,121285554,150925343,170154701,140113732,2686274,5311030,377758978,157802406,365848950,60383956,458004677,312750308,1350536,71847954,104583945,136071252,215256813,241644481,LL
20224,A,3110373,수유역 2번,3609,200,382,651,597,594,1185,1222075,117846,237017,182617,187094,188246,309254,328828,247997,140502,143270,201900,159578,176764,173616,172652,172417,172676,173920,180029,959097974,43439,694346698,264751276,129591459,130035030,159274148,131676703,143769358,150071339,114679937,32737868,28041939,349801723,105838548,333383091,109294805,486478014,368580087,6242765,131519614,179195985,182816036,207299594,147984108,LL
20224,A,3110374,송중초등학교,5837,471,612,806,856,1001,2091,2572427,369312,302303,317911,405951,450503,726448,726278,534561,292180,282267,398916,338227,371286,371539,367234,365685,367584,362300,366798,714854804,28861,499097908,215756896,98194838,103778188,102926113,89692191,104506578,116234363,99522533,36836521,37541283,132995903,71925302,293960987,141594808,465970960,218934715,3593989,35571446,93740143,142915131,246051257,163033707,LL
20224,A,3110375,서울북부고용노동지청,2257,193,275,287,324,388,790,645495,82512,83323,74529,107493,109220,188419,165688,133233,75633,75208,110354,85378,91494,90803,90030,90562,90195,93643,98769,364837194,8119,268998885,95838309,17661609,67729222,64245370,54867006,64495678,53778736,42059573,0,2899390,66623350,54345802,194368514,46600138,226532783,98964698,1626902,32940910,40550350,67068572,110662663,72648082,HL
20224,A,3110376,수송초등학교,8107,756,921,1181,1286,1342,2621,3064705,387775,478775,426639,481604,475444,814468,940793,612977,309959,307976,467048,425953,441595,434029,431879,430507,428376,441986,456331,1495220898,50772,978046108,517174790,175874955,171873065,182636900,214560780,233100408,305079420,212095370,131701473,8454376,189666983,172076387,642774285,350547394,815442152,625972714,9251268,255844567,286905207,298180114,346984821,244248889,LL
20224,A,3110377,미아사거리역 3번,944,55,81,141,132,178,357,794858,119372,114265,105027,125102,129297,201794,156045,154531,117665,119341,153533,93743,111702,113620,113322,112045,117045,117301,109826,1639171720,38846,1015291180,623880540,187722177,176686909,222358785,172259836,256263473,400036407,223844133,133297221,42372922,185795241,189540598,669772921,418392817,984456999,520726890,5312932,162561508,280235717,378809702,391406337,286857697,LL
20224,A,3110378,송중동주민센터,1918,158,216,286,287,320,651,771927,113576,103231,108949,124920,119190,202061,232618,152088,73864,75151,123865,114339,112394,109980,109551,109256,109321,109369,112057,520953245,31298,342202711,178750534,35837777,86155224,82422658,58380899,79406153,109195836,69554698,14025323,23049693,129474209,90078319,216991786,47333915,279295669,187409090,4382681,59166558,96374545,144569133,102793750,59418091,LL
20224,A,3110379,KT&G 북부지사,1003,75,107,136,131,176,378,156331,24106,15850,17153,22642,26060,50519,24004,33808,22275,21617,36099,18530,21373,20861,20640,20754,20800,24785,27118,671024634,14976,375295832,295728802,11460690,87390643,84267504,86969371,105207624,161610214,134118588,19585501,2276141,107759431,104662669,346800102,89940790,442867739,217323616,2002166,58616915,107839252,181293028,182187360,128252635,HH
20224,A,3110381,번동주공2단지,1186,95,173,108,176,156,478,421775,64359,38117,42254,62900,67434,146709,89698,89479,57882,59946,77721,47049,59652,58993,59548,58566,58705,61708,64600,630250115,22398,437066751,193183364,55152062,98057718,113135591,87616070,83105310,95635163,97548201,19047167,60111836,135557347,55462452,234896906,125174407,360833763,179839522,1953166,53728000,77567746,166934355,131362439,109127578,HL
20224,A,3110382,솔밭공원역 1번,670,83,98,89,115,99,186,603959,111580,103467,68646,77647,83546,159073,122320,132000,91974,90012,101467,66186,90861,90195,88915,90348,82432,77820,83385,316996256,29071,211844355,105151901,30476176,46663227,42614350,44751292,47339310,58180896,46971005,1735295,40628311,101187330,43791660,112661140,16992520,170306973,122569864,1688446,33986981,54011497,79736001,80866866,42587043,HH
20224,A,3110383,덕성여대시반거리,614,75,72,78,103,92,194,71097,11831,16972,7207,8321,9892,16871,8420,14419,13856,13449,14363,6589,10534,11407,11439,10967,9851,8233,8666,936652613,103864,687035807,249616806,126304426,149202513,141593937,150979472,118955459,130523998,119092808,0,66790117,340988629,228014866,288510206,12348795,336969840,586968058,27079800,270836476,144375357,207751028,201728800,72166434,LL
20224,A,3110386,연산군묘,372,45,41,34,69,52,131,38260,7754,3005,4084,6085,6235,11096,9479,7621,4995,5171,6692,4303,5276,5062,5034,5046,5078,6201,6564,408479932,12671,233393492,175086440,36140866,39748656,51442493,48983780,57077697,84598904,90487536,0,3532234,194017894,114430859,96498945,0,181258217,209041096,247130,23775603,62039648,88675334,118334509,97227088,LL
20224,A,3110387,쌍문초등학교,5438,630,667,722,832,898,1689,1665625,320469,204053,190232,248263,241707,460902,467364,335353,179564,180308,277377,225662,238173,233886,234344,229928,229089,244980,255224,253085380,11828,187560389,65524991,40454060,33863005,38227736,38490614,36524974,43599256,21925735,571553,2667087,53950583,34209411,119882475,41804271,148592288,77595366,2348764,12836045,37028132,51591889,75103813,47279013,HL
20224,A,3110388,도봉우체국,3076,367,333,433,539,474,930,805373,149553,90308,101589,123863,119078,220983,231383,167432,85213,86053,127424,107870,115683,111611,111546,112205,111941,118090,124298,369079593,15007,262146000,106933593,32970963,56010776,64929204,59146926,49088131,56159297,50774296,892126,7331887,162582768,50031184,146188891,2052737,145386720,142874889,727148,17689377,49997976,66257573,72091536,81497998,HL
20224,A,3110389,한일병원,1010,63,108,168,165,156,350,412033,43305,62562,64750,60673,64439,116304,77654,81441,56790,61186,84953,50009,57590,56879,57088,56254,57040,62482,64699,485616458,12262,288034712,197581746,46701639,57145028,51926190,60438243,71823612,117084981,80496765,3028678,1227369,135580743,79169128,205914039,60696501,263012464,210336437,1166718,27348504,53909138,98293902,158789518,133841121,LH
